EEG Channel 1,EEG Channel 2,EEG Channel 3,EEG Channel 4,EEG Channel 5,EEG Channel 6,EEG Channel 7,EEG Channel 8,Marker
-32005.2578125,24744.048828125,200074.75,14160.7890625,118774.7890625,305363.3125,-17772.517578125,-21131.8515625,0.0
-32033.689453125,24150.005859375,194377.265625,12813.314453125,117033.765625,299682.8125,-17796.658203125,-21498.306640625,0.0
-31736.5,25902.361328125,199218.53125,15509.1357421875,120040.0546875,303174.1875,-17478.34765625,-20401.150390625,0.0
-31686.87890625,26753.224609375,205979.171875,17318.755859375,122306.3203125,309456.78125,-17404.853515625,-19889.451171875,0.0
-32071.708984375,24070.412109375,195104.484375,12775.361328125,117060.65625,300534.0625,-17824.6875,-21556.310546875,0.0
-31821.52734375,25327.294921875,196933.484375,14553.7998046875,118943.5625,301333.71875,-17557.404296875,-20752.720703125,0.0
-31637.125,26842.140625,205117.703125,17345.845703125,122272.0546875,308396.78125,-17365.89453125,-19829.236328125,0.0
-31877.3828125,25679.87109375,203980.515625,15832.07421875,120710.5390625,308604.4375,-17602.265625,-20544.1796875,0.0
-32078.28125,24175.287109375,196538.46875,13133.16796875,117522.734375,301968.125,-17841.25,-21506.220703125,0.0
-31937.53125,24756.185546875,195195.8125,13701.595703125,117979.578125,299997.21875,-17679.4453125,-21133.99609375,0.0
-31658.783203125,26673.294921875,203353.828125,16985.69140625,121793.28125,306672.65625,-17399.2890625,-19962.474609375,0.0
-31818.84375,26146.0390625,205341.546875,16543.798828125,121484.15625,309507.21875,-17554.119140625,-20280.31640625,0.0
-32067.552734375,24436.66796875,198470.59375,13646.6767578125,118135.8203125,303839.5625,-17836.421875,-21347.76953125,0.0
-32022.087890625,24339.302734375,194420.859375,13031.9814453125,117224.203125,299542.0,-17781.234375,-21399.6015625,0.0
-31707.3984375,26288.197265625,201126.71875,16185.1201171875,120800.7265625,304751.4375,-17459.90625,-20189.724609375,0.0
-31747.900390625,26535.83203125,206064.390625,17078.83203125,122031.1875,309793.875,-17479.6875,-20036.90625,0.0
-32017.931640625,24825.587890625,200605.359375,14314.279296875,118928.7421875,305826.40625,-17769.701171875,-21088.130859375,0.0
-32069.09375,24099.177734375,194464.25,12738.5478515625,116931.7734375,299791.96875,-17833.740234375,-21552.890625,0.0
-31784.84765625,25749.541015625,198658.21875,15228.509765625,119669.03125,302709.34375,-17530.046875,-20504.75,0.0
-31696.06640625,26771.6640625,205870.8125,17303.6015625,122218.40625,309276.28125,-17426.04296875,-19884.82421875,0.0
-31868.46484375,25154.962890625,196513.859375,14281.220703125,118554.7109375,301023.71875,-17627.74609375,-20869.53125,0.0
-31887.84375,25765.232421875,204367.03125,15997.767578125,120817.421875,308879.09375,-17626.806640625,-20496.501953125,0.0
-32095.380859375,24195.671875,196973.78125,13209.9462890625,117533.7265625,302398.46875,-17876.521484375,-21483.95703125,0.0
-31967.974609375,24617.91796875,194964.671875,13472.2666015625,117633.375,299868.8125,-17733.4921875,-21201.3203125,0.0
-31679.638671875,26571.37109375,202843.390625,16809.60546875,121485.4921875,306226.46875,-17439.119140625,-20006.59765625,0.0
-31815.826171875,26229.859375,205531.3125,16743.689453125,121616.65625,309572.59375,-17554.455078125,-20212.0546875,0.0
-32066.14453125,24510.763671875,198918.859375,13858.4375,118302.8515625,304246.125,-17837.29296875,-21280.244140625,0.0
-31721.078125,26142.486328125,200473.265625,16025.1259765625,120533.0390625,304178.125,-17492.5625,-20242.228515625,0.0
-31739.98828125,26590.01171875,206059.640625,17238.7578125,122125.1328125,309676.78125,-17487.265625,-19981.787109375,0.0
-32019.943359375,24908.267578125,201052.75,14593.83203125,119165.7890625,306197.4375,-17785.52734375,-21026.037109375,0.0
-32103.091796875,24046.00390625,194617.265625,12743.7119140625,116865.921875,299984.90625,-17876.85546875,-21568.111328125,0.0
-31825.68359375,25586.396484375,198061.21875,15042.23046875,119379.890625,302223.53125,-17577.990234375,-20599.5,0.0
-31709.8125,26778.50390625,205642.15625,17398.1484375,122248.046875,308981.5,-17443.0078125,-19873.693359375,0.0
-31966.96875,25393.009765625,203064.078125,15394.001953125,120104.890625,307894.125,-17711.162109375,-20735.287109375,0.0
-32115.564453125,24068.333984375,195711.9375,12937.43359375,117168.546875,301136.90625,-17892.681640625,-21572.470703125,0.0
-31916.677734375,24990.4765625,195951.53125,14102.65234375,118342.078125,300562.4375,-17683.267578125,-20972.794921875,0.0
-31686.677734375,26740.751953125,204314.328125,17172.10546875,121955.3515625,307608.65625,-17444.55078125,-19903.935546875,0.0
-31889.185546875,25882.109375,204662.671875,16205.3701171875,121041.65625,309079.0,-17630.361328125,-20433.404296875,0.0
-32109.796875,24259.57421875,197407.703125,13311.333984375,117667.8359375,302843.125,-17882.421875,-21444.26171875,0.0
-32006.93359375,24509.421875,194715.5,13260.3046875,117401.5625,299722.96875,-17771.37890625,-21266.498046875,0.0
-31704.1796875,26484.33203125,202321.90625,16579.068359375,121210.96875,305792.15625,-17462.7890625,-20057.42578125,0.0
-31802.482421875,26339.29296875,205782.09375,16820.400390625,121694.1015625,309742.71875,-17539.099609375,-20145.669921875,0.0
-32054.87890625,24614.564453125,199484.0,13970.21875,118433.5390625,304810.78125,-17818.787109375,-21214.59765625,0.0
-32053.671875,24203.11328125,194333.078125,12866.154296875,116959.46875,299582.6875,-17807.654296875,-21476.984375,0.0
-31748.90625,26041.767578125,199902.421875,15786.7451171875,120229.4140625,303719.53125,-17490.751953125,-20326.115234375,0.0
-31737.23828125,26667.4609375,206103.6875,17281.875,122129.6953125,309646.21875,-17450.048828125,-19938.267578125,0.0
-32010.623046875,25033.59375,201660.609375,14767.7734375,119341.1328125,306741.96875,-17735.1015625,-20943.4921875,0.0
-32102.95703125,24042.8515625,194863.6875,12778.580078125,116886.984375,300240.96875,-17853.990234375,-21570.458984375,0.0
-31834.19921875,25443.904296875,197547.984375,14764.4208984375,119018.8671875,301828.96875,-17576.380859375,-20679.294921875,0.0
-31681.044921875,26795.3359375,205455.59375,17361.134765625,122143.84375,308763.75,-17417.05859375,-19864.037109375,0.0
-31926.802734375,25516.994140625,203558.40625,15603.1474609375,120292.984375,308286.9375,-17663.75390625,-20648.71875,0.0
-32100.4765625,24098.642578125,196140.484375,13002.8798828125,117203.28125,301568.9375,-17868.138671875,-21542.765625,0.0
-31921.572265625,24860.12109375,195622.359375,13903.833984375,118050.921875,300312.59375,-17674.21484375,-21053.53125,0.0
-31666.5625,26696.09375,203924.265625,17101.36328125,121789.5234375,307200.71875,-17412.498046875,-19927.404296875,0.0
-31847.34375,25988.458984375,205044.953125,16376.8310546875,121161.546875,309317.84375,-17586.5078125,-20363.53125,0.0
-32080.359375,24310.939453125,197915.640625,13495.0654296875,117811.875,303289.84375,-17856.5390625,-21412.34375,0.0
-32008.9453125,24390.064453125,194522.25,13196.1328125,117257.0625,299548.3125,-17781.50390625,-21353.19921875,0.0
-31702.435546875,26363.23046875,201728.8125,16441.337890625,120971.1171875,305223.84375,-17457.08984375,-20126.89453125,0.0
-31778.87890625,26391.126953125,205918.140625,16977.9140625,121793.28125,309728.03125,-17513.6171875,-20102.822265625,0.0
-32050.654296875,24652.115234375,199989.453125,14176.8828125,118617.8125,305232.78125,-17806.1796875,-21176.443359375,0.0
-32068.087890625,24092.80859375,194364.796875,12842.8193359375,116890.46875,299618.03125,-17825.15625,-21523.1171875,0.0
-31763.322265625,25856.16015625,199294.90625,15578.1357421875,119929.6796875,303184.21875,-17505.5703125,-20418.3828125,0.0
-31717.255859375,26668.802734375,205996.40625,17347.052734375,122143.4375,309433.90625,-17438.8515625,-19923.046875,0.0
-31984.806640625,25105.54296875,202065.28125,15009.708984375,119574.625,307041.1875,-17722.025390625,-20887.099609375,0.0
-32096.1171875,24003.759765625,195093.765625,12804.59765625,116888.0546875,300472.65625,-17863.9140625,-21579.376953125,0.0
-31854.78515625,25256.484375,197003.828125,14568.150390625,118754.5390625,301363.0,-17609.841796875,-20791.478515625,0.0
-31678.029296875,26744.841796875,205094.703125,17385.67578125,122116.6875,308336.03125,-17421.818359375,-19891.798828125,0.0
-31910.77734375,25580.830078125,203914.875,15828.251953125,120507.8984375,308522.09375,-17647.05859375,-20593.396484375,0.0
-32083.041015625,24101.525390625,196520.15625,13125.658203125,117305.0,301937.40625,-17854.794921875,-21522.783203125,0.0
-31925.931640625,24707.236328125,195286.609375,13714.0673828125,117789.609375,300074.21875,-17682.59765625,-21124.67578125,0.0
-31655.69921875,26610.26171875,203461.25,16977.578125,121589.765625,306783.8125,-17394.86328125,-19953.69140625,0.0
-31816.498046875,26082.068359375,205389.8125,16533.873046875,121284.3984375,309565.9375,-17532.52734375,-20280.71875,0.0
-32051.794921875,24386.2421875,198480.515625,13654.388671875,117950.34375,303851.5,-17809.80078125,-21343.74609375,0.0
-32002.84375,24301.216796875,194451.375,13115.80078125,117117.1796875,299556.75,-17758.63671875,-21390.013671875,0.0
-31686.142578125,26253.73046875,201190.421875,16302.935546875,120738.4296875,304780.0,-17434.76171875,-20174.705078125,0.0
-31731.26953125,26494.458984375,206058.625,17187.662109375,121957.2265625,309759.46875,-17454.609375,-20029.6640625,0.0
-32003.916015625,24778.1796875,200554.0625,14423.51171875,118834.8671875,305750.4375,-17744.689453125,-21094.76953125,0.0
-32050.85546875,24067.05859375,194518.5625,12854.7548828125,116838.765625,299826.09375,-17801.486328125,-21550.07421875,0.0
-31753.46484375,25731.83984375,198748.9375,15348.8740234375,119595.40625,302781.21875,-17492.62890625,-20496.435546875,0.0
-31669.646484375,26754.900390625,205909.703125,17456.5546875,122187.5625,309292.96875,-17394.05859375,-19887.640625,0.0
-31939.87890625,25255.412109375,202585.640625,15279.8076171875,119821.515625,307482.34375,-17665.900390625,-20803.48046875,0.0
-32077.87890625,24030.849609375,195380.828125,12917.9208984375,116968.5234375,300774.75,-17824.75390625,-21564.087890625,0.0
-31847.275390625,25153.017578125,196547.375,14416.470703125,118520.3125,301006.6875,-17581.8125,-20850.15234375,0.0
-31651.810546875,26775.017578125,204819.3125,17379.640625,122032.1953125,308047.875,-17366.56640625,-19870.943359375,0.0
-31880.6015625,25749.2734375,204388.15625,16040.548828125,120675.0,308886.875,-17590.060546875,-20494.490234375,0.0
-32085.5234375,24188.630859375,196998.59375,13232.87890625,117367.296875,302404.375,-17836.0859375,-21478.861328125,0.0
-31954.162109375,24630.189453125,195004.375,13572.916015625,117552.3671875,299859.96875,-17691.650390625,-21201.3203125,0.0
-31664.416015625,26577.337890625,202920.375,16923.53125,121427.625,306250.125,-17391.041015625,-20000.427734375,0.0
-31801.74609375,26210.27734375,205564.234375,16798.00390625,121489.8515625,309573.125,-17513.416015625,-20226.60546875,0.0
-32050.38671875,24485.484375,198908.328125,13890.556640625,118136.5546875,304197.5625,-17805.642578125,-21307.6015625,0.0
-32036.7734375,24231.27734375,194373.578125,12992.0166015625,116897.640625,299513.09375,-17788.677734375,-21458.140625,0.0
-31737.57421875,26129.07421875,200622.265625,16009.501953125,120305.3203125,304293.40625,-17487.734375,-20286.955078125,0.0
-31765.333984375,26542.40234375,206089.140625,17218.57421875,121890.2421875,309679.53125,-17492.763671875,-20047.568359375,0.0
-32042.47265625,24863.80859375,201019.09375,14626.48828125,118980.3125,306111.875,-17782.30859375,-21075.45703125,0.0
-31829.037109375,25555.21484375,198128.28125,15141.0029296875,119273.0703125,302209.65625,-17557.001953125,-20623.974609375,0.0
-31716.71875,26732.50390625,205705.984375,17465.5390625,122107.09375,308986.3125,-17423.2265625,-19908.427734375,0.0
-31984.939453125,25316.5,203041.546875,15436.11328125,119929.2109375,307827.34375,-17697.818359375,-20775.787109375,0.0
-32135.27734375,24012.87890625,195728.4375,12977.8681640625,116972.34375,301106.3125,-17879.001953125,-21599.830078125,0.0
-31932.435546875,24964.19140625,196062.109375,14239.7802734375,118238.34375,300584.84375,-17662.8828125,-20993.44921875,0.0
-31705.453125,26697.76953125,204410.546875,17323.11328125,121864.21875,307607.8125,-17423.16015625,-19928.142578125,0.0
-31904.67578125,25818.876953125,204744.015625,16222.201171875,120791.0,309110.4375,-17609.439453125,-20455.8671875,0.0
-32119.51953125,24201.638671875,197445.59375,13382.6806640625,117465.734375,302807.4375,-17860.427734375,-21486.640625,0.0
-32010.220703125,24473.4140625,194770.484375,13444.4384765625,117332.4921875,299665.71875,-17741.203125,-21303.712890625,0.0
-31718.931640625,26431.42578125,202386.890625,16703.791015625,121087.921875,305762.90625,-17439.857421875,-20089.677734375,0.0
-31834.9375,26261.77734375,205791.40625,16872.63671875,121493.5390625,309684.78125,-17537.623046875,-20206.7578125,0.0
-32092.4296875,24535.775390625,199434.984375,14024.1982421875,118247.3984375,304673.9375,-17834.142578125,-21287.083984375,0.0
-32090.552734375,24130.828125,194357.015625,12908.734375,116771.2421875,299527.78125,-17834.142578125,-21520.033203125,0.0
-31776.666015625,25965.52734375,199938.296875,15867.1435546875,120095.3046875,303669.1875,-17515.96484375,-20383.447265625,0.0
-31759.232421875,26581.96484375,206061.4375,17301.791015625,121938.7890625,309554.6875,-17471.5078125,-20004.65234375,0.0
-32031.744140625,24960.033203125,201518.78125,14801.63671875,119163.5703125,306550.0625,-17760.1796875,-21003.841796875,0.0
-32107.44921875,23995.845703125,194813.734375,12847.4462890625,116736.5078125,300132.28125,-17866.595703125,-21600.90234375,0.0
-31843.251953125,25412.1875,197612.28125,14886.998046875,118933.84375,301807.59375,-17595.357421875,-20709.537109375,0.0
-31704.783203125,26740.484375,205474.71875,17449.04296875,122024.5546875,308712.34375,-17440.595703125,-19909.970703125,0.0
-31949.736328125,25440.953125,203503.421875,15616.15625,120075.9921875,308192.9375,-17695.5390625,-20701.22265625,0.0
-32112.2109375,24041.64453125,196126.0,13019.1748046875,116966.2421875,301512.40625,-17899.251953125,-21579.84765625,0.0
-31924.388671875,24851.068359375,195702.546875,14008.9765625,117903.671875,300329.5625,-17690.30859375,-21061.7109375,0.0
-31666.29296875,26678.927734375,204010.359375,17230.578125,121671.1015625,307224.5,-17424.232421875,-19936.658203125,0.0
-31848.68359375,25950.103515625,205059.4375,16473.994140625,121008.796875,309289.625,-17598.443359375,-20384.1171875,0.0
-32082.638671875,24278.55078125,197918.734375,13592.02734375,117657.7109375,303247.125,-17867.46875,-21430.24609375,0.0
-31698.4140625,26348.546875,201825.359375,16573.236328125,120869.9296875,305276.96875,-17456.6875,-20140.23828125,0.0
-31770.765625,26380.732421875,205951.140625,17106.32421875,121694.234375,309725.0,-17513.283203125,-20124.078125,0.0
-32044.75390625,24092.271484375,194449.296875,12921.072265625,116719.078125,299668.25,-17837.16015625,-21528.75,0.0
-31738.37890625,25863.267578125,199399.109375,15735.044921875,119852.5625,303229.4375,-17522.939453125,-20433.470703125,0.0
-31683.728515625,26673.49609375,206009.28125,17543.45703125,122126.7421875,309377.0,-17446.8984375,-19946.515625,0.0
-31951.94921875,25105.208984375,202063.953125,15116.326171875,119460.2265625,306988.6875,-17722.025390625,-20898.69921875,0.0
-32063.86328125,24016.09765625,195105.15625,12953.3935546875,116825.359375,300412.5,-17858.6171875,-21579.109375,0.0
-31811.19921875,25297.65625,197134.046875,14731.630859375,118724.15625,301410.8125,-17589.658203125,-20753.189453125,0.0
-31642.689453125,26766.501953125,205243.03125,17475.462890625,122015.5,308437.53125,-17405.123046875,-19861.490234375,0.0
-31884.55859375,25592.69921875,203980.71875,15893.49609375,120372.84375,308544.75,-17642.029296875,-20588.63671875,0.0
-31909.705078125,24732.91796875,195386.25,13810.828125,117681.453125,300104.0625,-17696.275390625,-21124.609375,0.0
-31641.55078125,26634.201171875,203611.78125,17070.71875,121463.8359375,306865.15625,-17417.326171875,-19968.978515625,0.0
-31808.048828125,26082.134765625,205398.9375,16664.630859375,121199.171875,309503.4375,-17572.759765625,-20310.9609375,0.0
-32043.61328125,24399.048828125,198503.515625,13747.9306640625,117823.40625,303801.9375,-17837.763671875,-21356.8203125,0.0
-31987.421875,24318.314453125,194551.546875,13225.16796875,117009.21875,299572.4375,-17770.70703125,-21389.947265625,0.0
-31671.79296875,26254.869140625,201313.40625,16408.94921875,120633.21875,304810.1875,-17448.640625,-20179.197265625,0.0
-31724.765625,26475.28125,206131.859375,17240.099609375,121797.03125,309758.875,-17483.443359375,-20058.6328125,0.0
